0.572958      0.292893
1.14592      0.292887
1.71887      0.29286
2.29183      0.292788
2.86479      0.292637
3.43775      0.292362
4.0107      0.291909
4.58366      0.291216
5.15662      0.290208
5.72958      0.288803
6.30254      0.28691
6.87549      0.284429
7.44845      0.281251
8.02141      0.27726
8.59437      0.272332
9.16732      0.266338
9.74028      0.259143
10.3132      0.250609
10.8862      0.240594
11.4592      0.228956
12.0321      0.215555
12.6051      0.200253
13.178      0.182918
13.751      0.163428
14.3239      0.14167
14.8969      0.117547
15.4699      0.0909793
16.0428      0.0619099
16.6158      0.0303055
17.1887      -0.00383777
17.7617      -0.0404915
18.3346      -0.0795914
18.9076      -0.121034
19.4806      -0.164673
20.0535      -0.210319
20.6265      -0.257736
21.1994      -0.306638
21.7724      -0.356695
22.3454      -0.407528
22.9183      -0.458715
23.4913      -0.509792
24.0642      -0.560258
24.6372      -0.609584
25.2101      -0.657219
25.7831      -0.702597
26.3561      -0.745154
26.929      -0.784334
27.502      -0.819606
28.0749      -0.850476
28.6479      -0.876505
29.2208      -0.897321
29.7938      -0.912636
30.3668      -0.922257
30.9397      -0.926101
31.5127      -0.924204
32.0856      -0.916731
32.6586      -0.903978
33.2316      -0.886374
33.8045      -0.864478
34.3775      -0.83897
34.9504      -0.810641
35.5234      -0.780373
36.0963      -0.749115
36.6693      -0.717861
37.2423      -0.687619
37.8152      -0.659373
38.3882      -0.634054
38.9611      -0.612502
39.5341      -0.595432
40.107      -0.583403
40.68      -0.576789
41.253      -0.575761
41.8259      -0.580267
42.3989      -0.590031
42.9718      -0.604557
43.5448      -0.623141
44.1178      -0.644896
44.6907      -0.668787
45.2637      -0.693675
45.8366      -0.718367
46.4096      -0.741672
46.9825      -0.76246
47.5555      -0.779721
48.1285      -0.792617
48.7014      -0.800535
49.2744      -0.803121
49.8473      -0.800307
50.4203      -0.792321
50.9932      -0.779681
51.5662      -0.763173
52.1392      -0.743809
52.7121      -0.722772
53.2851      -0.70135
53.858      -0.680858
54.431      -0.662559
55.0039      -0.647581
55.5769      -0.636844
56.1499      -0.630997
56.7228      -0.630368
57.2958      -0.634942
57.8687      -0.644352
58.4417      -0.657899
59.0147      -0.674598
59.5876      -0.69324
60.1606      -0.712477
60.7335      -0.730914
61.3065      -0.747213
61.8794      -0.760193
62.4524      -0.768915
63.0254      -0.77276
63.5983      -0.77148
64.1713      -0.765219
64.7442      -0.75451
65.3172      -0.740233
65.8901      -0.723552
66.4631      -0.705825
67.0361      -0.688496
67.609      -0.672975
68.182      -0.660528
68.7549      -0.652166
69.3279      -0.648558
69.9009      -0.649977
70.4738      -0.656265
71.0468      -0.666852
71.6197      -0.680795
72.1927      -0.696861
72.7656      -0.713629
73.3386      -0.729619
73.9116      -0.743416
74.4845      -0.753802
75.0575      -0.759862
75.6304      -0.761074
76.2034      -0.75735
76.7763      -0.749054
77.3493      -0.736969
77.9223      -0.722225
78.4952      -0.706198
79.0682      -0.690384
79.6411      -0.676258
80.2141      -0.665139
80.787      -0.658062
81.36      -0.655683
81.933      -0.658212
82.5059      -0.665396
83.0789      -0.676536
83.6518      -0.690558
84.2248      -0.706112
84.7978      -0.721699
85.3707      -0.735819
85.9437      -0.747113
86.5166      -0.754493
87.0896      -0.757251
87.6625      -0.755125
88.2355      -0.748324
88.8085      -0.737513
89.3814      -0.723744
89.9544      -0.708358
90.5273      -0.692849
91.1003      -0.678727
91.6732      -0.667366
92.2462      -0.659871
92.8192      -0.656974
93.3921      -0.658959
93.9651      -0.66564
94.538      -0.676375
95.111      -0.69013
95.684      -0.705582
96.2569      -0.721243
96.8299      -0.735605
97.4028      -0.747284
97.9758      -0.755156
98.5487      -0.758455
99.1217      -0.756856
99.6947      -0.750494
100.268      -0.739959
100.841      -0.726229
101.414      -0.710587
101.986      -0.694493
102.559      -0.679448
103.132      -0.666856
103.705      -0.657894
104.278      -0.653407
104.851      -0.653826
105.424      -0.659139
105.997      -0.668888
106.57      -0.682216
107.143      -0.697948
107.716      -0.714691
108.289      -0.730967
108.862      -0.745337
109.435      -0.75653
110.008      -0.763552
110.581      -0.765767
111.154      -0.762953
111.727      -0.755313
112.3      -0.743456
112.873      -0.728346
113.446      -0.711212
114.019      -0.693451
114.592      -0.67651
115.165      -0.661766
115.737      -0.650421
116.31      -0.643407
116.883      -0.641314
117.456      -0.644349
118.029      -0.652326
118.602      -0.664683
119.175      -0.680528
119.748      -0.698711
120.321      -0.717913
120.894      -0.736742
121.467      -0.753837
122.04      -0.767958
122.613      -0.778082
123.186      -0.78346
123.759      -0.78367
124.332      -0.77864
124.905      -0.768646
125.478      -0.754289
126.051      -0.736448
126.624      -0.716223
127.197      -0.694862
127.77      -0.673676
128.343      -0.653962
128.916      -0.636926
129.488      -0.623611
130.061      -0.614842
130.634      -0.611182
131.207      -0.612904
131.78      -0.61999
132.353      -0.632128
132.926      -0.648744
133.499      -0.669034
134.072      -0.692012
134.645      -0.716562
135.218      -0.741499
135.791      -0.765627
136.364      -0.787795
136.937      -0.806947
137.51      -0.822172
138.083      -0.832734
138.656      -0.838101
139.229      -0.837963
139.802      -0.832234
140.375      -0.821047
140.948      -0.804747
141.521      -0.783865
142.094      -0.759092
142.666      -0.731252
143.239      -0.701262
143.812      -0.670103
144.385      -0.638778
144.958      -0.608287
145.531      -0.579588
146.104      -0.553576
146.677      -0.531056
147.25      -0.512728
147.823      -0.49917
148.396      -0.490832
148.969      -0.488033
149.542      -0.490957
150.115      -0.499661
150.688      -0.514079
151.261      -0.534036
151.834      -0.559258
152.407      -0.589385
